date,target,year,month,day,day_of_week,hour,lag_1,lag_2,rolling_mean,rolling_std,expanding_mean,expanding_std,sqrt_transform,log_transform,boxcox_transform,moving_average
2020-06-03,66,2020,6,3,2,0,96.0,90.0,70.14285714285714,17.86456988407107,48.89032258064516,28.159925412648295,8.12403840463596,4.189654742026425,25.45656900142539,62.285714285714285
2020-06-04,15,2020,6,4,3,0,66.0,96.0,63.857142857142854,27.552547198813734,48.67307692307692,28.199785737355423,3.872983346207417,2.70805020110221,8.09183282891957,70.14285714285714
2020-06-05,86,2020,6,5,4,0,15.0,66.0,65.28571428571429,28.529016139796397,48.910828025477706,28.266673272596517,9.273618495495704,4.454347296253507,30.935486909327075,63.857142857142854
2020-06-06,100,2020,6,6,5,0,86.0,15.0,71.71428571428571,30.80429778301664,49.234177215189874,28.468144611108183,10.0,4.605170185988092,34.54316460556474,65.28571428571429
2020-06-07,47,2020,6,7,6,0,100.0,86.0,71.42857142857143,31.05831688322871,49.22012578616352,28.378465672198143,6.855654600401044,3.8501476017100584,19.764578374498967,71.71428571428571
2020-06-08,99,2020,6,8,0,0,47.0,100.0,72.71428571428571,32.12327445801196,49.53125,28.561512977867707,9.9498743710662,4.59511985013459,34.290723107181705,71.42857142857143
2020-06-09,91,2020,6,9,1,0,99.0,47.0,72.0,31.570027980137564,49.7888198757764,28.659075774065055,9.539392014169456,4.51085950651685,32.24279536481923,72.71428571428571
2020-06-10,69,2020,6,10,2,0,91.0,99.0,72.42857142857143,31.495275533838136,49.907407407407405,28.609776714813723,8.306623862918075,4.23410650459726,26.307166048713587,72.0
2020-06-11,19,2020,6,11,3,0,69.0,91.0,73.0,30.293013495964193,49.717791411042946,28.623893412748206,4.358898943540674,2.9444389791664403,9.806756660734596,72.42857142857143
2020-06-12,91,2020,6,12,4,0,19.0,69.0,73.71428571428571,30.706754336868038,49.96951219512195,28.717456647917196,9.539392014169456,4.51085950651685,32.24279536481923,73.0
2020-06-13,36,2020,6,13,5,0,91.0,19.0,64.57142857142857,31.101217247653114,49.88484848484848,28.65041736822074,6.0,3.58351893845611,16.15300798923567,73.71428571428571
2020-06-14,95,2020,6,14,6,0,36.0,91.0,71.42857142857143,31.863548363070244,50.1566265060241,28.77729826125504,9.746794344808963,4.553876891600541,33.273212223215026,64.57142857142857
2020-06-15,87,2020,6,15,0,0,95.0,36.0,69.71428571428571,30.423205428939117,50.377245508982035,28.83179653025898,9.327379053088816,4.465908118654584,31.198730135157767,71.42857142857143
2020-06-16,9,2020,6,16,1,0,87.0,95.0,58.0,36.11555528208495,50.13095238095238,28.92206325281988,3.0,2.1972245773362196,5.227594125809368,69.71428571428571
2020-06-17,17,2020,6,17,2,0,9.0,87.0,50.57142857142857,38.729218697933746,49.93491124260355,28.948258852944424,4.123105625617661,2.833213344056216,8.96442708485293,58.0
2020-06-18,44,2020,6,18,3,0,17.0,9.0,54.142857142857146,36.41624441293827,49.9,28.866075172388577,6.6332495807108,3.784189633918261,18.80738634281977,50.57142857142857
2020-06-19,48,2020,6,19,4,0,44.0,17.0,48.0,32.58834147360064,49.888888888888886,28.781416480787094,6.928203230275509,3.871201010907891,20.07954154212804,54.142857142857146
2020-06-20,16,2020,6,20,5,0,48.0,44.0,45.142857142857146,34.62864214985706,49.69186046511628,28.813238977561635,4.0,2.772588722239781,8.532212897907703,48.0
2020-06-21,37,2020,6,21,6,0,16.0,48.0,36.857142857142854,26.754616869047524,49.61849710982659,28.74555787818684,6.082762530298219,3.6109179126442243,16.49380506785418,45.142857142857146
2020-06-22,11,2020,6,22,0,0,37.0,16.0,26.0,16.451950239004006,49.39655172413793,28.8114899538115,3.3166247903554,2.3978952727983707,6.2323642140930415,36.857142857142854
2020-06-23,96,2020,6,23,1,0,11.0,37.0,38.42857142857143,29.307889397777853,49.66285714285714,28.94377313489159,9.797958971132712,4.564348191467836,33.528772459717906,26.0
2020-06-24,31,2020,6,24,2,0,96.0,11.0,40.42857142857143,28.052671547508265,49.55681818181818,28.895222721133266,5.5677643628300215,3.4339872044851463,14.404112178171808,38.42857142857143
2020-06-25,27,2020,6,25,3,0,31.0,96.0,38.0,28.425340807103762,49.429378531073446,28.862858253184147,5.196152422706632,3.295836866004329,12.943355928332041,40.42857142857143
2020-06-26,25,2020,6,26,4,0,27.0,31.0,34.714285714285715,28.406069103358174,49.29213483146067,28.8393964092048,5.0,3.2188758248682006,12.188877268429023,38.0
2020-06-27,90,2020,6,27,5,0,25.0,27.0,45.285714285714285,33.579330377055285,49.5195530726257,28.918782198496494,9.486832980505138,4.499809670330265,31.983089241136394,34.714285714285715
2020-06-28,76,2020,6,28,6,0,90.0,25.0,50.857142857142854,35.173041624841844,49.666666666666664,28.9053550933495,8.717797887081348,4.330733340286331,28.250133542616197,45.285714285714285
2020-06-29,28,2020,6,29,0,0,76.0,90.0,53.285714285714285,32.44335723336025,49.54696132596685,28.869904632557077,5.291502622129181,3.332204510175204,13.314288685944925,50.857142857142854
2020-06-30,78,2020,6,30,1,0,28.0,76.0,50.714285714285715,29.027080951611865,49.7032967032967,28.867192376494398,8.831760866327848,4.356708826689592,28.79527663003187,53.285714285714285
2020-07-01,43,2020,7,1,2,0,78.0,28.0,52.42857142857143,28.005101576064927,49.666666666666664,28.79204204257984,6.557438524302,3.7612001156935624,18.48402145737314,50.714285714285715
2020-07-02,46,2020,7,2,3,0,43.0,78.0,55.142857142857146,25.977096138897515,49.64673913043478,28.714539837019743,6.782329983125268,3.828641396489095,19.447603285900314,52.42857142857143
2020-07-03,30,2020,7,3,4,0,46.0,43.0,55.857142857142854,25.06277832050664,49.54054054054054,28.672811878338262,5.477225575051661,3.4011973816621555,14.044497654720024,55.142857142857146
2020-07-04,99,2020,7,4,5,0,30.0,46.0,57.142857142857146,27.24229904290124,49.806451612903224,28.824260826702115,9.9498743710662,4.59511985013459,34.290723107181705,55.857142857142854
2020-07-05,41,2020,7,5,6,0,99.0,30.0,52.142857142857146,26.40346297633811,49.75935828877005,28.75388436807555,6.4031242374328485,3.713572066704308,17.8304462249154,57.142857142857146
2020-07-06,85,2020,7,6,0,0,41.0,99.0,60.285714285714285,26.50606399621471,49.9468085106383,28.791846373017027,9.219544457292887,4.442651256490317,30.671326082780293,52.142857142857146
2020-07-07,19,2020,7,7,1,0,85.0,41.0,51.857142857142854,29.18006494982817,49.783068783068785,28.803267565458114,4.358898943540674,2.9444389791664403,9.806756660734596,60.285714285714285
2020-07-08,94,2020,7,8,2,0,19.0,85.0,59.142857142857146,32.748682270836355,50.01578947368421,28.905515907911663,9.695359714832659,4.543294782270004,33.016845697201944,51.857142857142854
2020-07-09,57,2020,7,9,3,0,94.0,19.0,60.714285714285715,32.27338576244256,50.05235602094241,28.833777381816642,7.54983443527075,4.04305126783455,22.831865332464492,59.142857142857146
2020-07-10,39,2020,7,10,4,0,57.0,94.0,62.0,31.00000000000003,49.994791666666664,28.769256677907094,6.244997998398398,3.6635616461296463,17.16725613405588,60.714285714285715
2020-07-11,26,2020,7,11,5,0,39.0,57.0,51.57142857142857,28.66971190912775,49.870466321243526,28.746173808623276,5.0990195135927845,3.258096538021482,12.568288098704269,62.0
2020-07-12,18,2020,7,12,6,0,26.0,39.0,48.285714285714285,31.282126343511703,49.70618556701031,28.762764913657726,4.242640687119285,2.8903717578961645,9.389094747155276,51.57142857142857
2020-07-13,22,2020,7,13,0,0,18.0,26.0,39.285714285714285,27.831123379616347,49.56410256410256,28.757065354873713,4.69041575982343,3.091042453358316,11.02220220616371,48.285714285714285
2020-07-14,86,2020,7,14,1,0,22.0,18.0,48.857142857142854,31.02917214186553,49.75,28.801063904850498,9.273618495495704,4.454347296253507,30.935486909327075,39.285714285714285
2020-07-15,86,2020,7,15,2,0,86.0,22.0,47.714285714285715,29.18169680761262,49.934010152284266,28.843361466260586,9.273618495495704,4.454347296253507,30.935486909327075,48.857142857142854
2020-07-16,34,2020,7,16,3,0,86.0,86.0,44.42857142857143,29.25666387256723,49.85353535353536,28.7923382826579,5.830951894845301,3.5263605246161616,15.462772546329218,47.714285714285715
2020-07-17,56,2020,7,17,4,0,34.0,86.0,46.857142857142854,29.435967632748042,49.88442211055276,28.722843275008845,7.483314773547883,4.02535169073515,22.532839130946833,44.42857142857143
2020-07-18,97,2020,7,18,5,0,56.0,34.0,57.0,33.060550509633096,50.12,28.843636679247336,9.848857801796104,4.574710978503383,33.78353730228489,46.857142857142854
2020-07-19,59,2020,7,19,6,0,97.0,56.0,62.857142857142854,28.28679651609314,50.16417910447761,28.778254124386372,7.681145747868608,4.07753744390572,23.425255194403793,57.0
2020-07-20,13,2020,7,20,0,0,59.0,97.0,61.57142857142857,30.566087650952582,49.98019801980198,28.8254241697769,3.605551275463989,2.5649493574615367,7.1835942450215216,62.857142857142854
2020-07-21,26,2020,7,21,1,0,13.0,59.0,53.0,30.983866769659347,49.86206896551724,28.803201995666054,5.0990195135927845,3.258096538021482,12.568288098704269,61.57142857142857
2020-07-22,53,2020,7,22,2,0,26.0,13.0,48.285714285714285,27.43303535104034,49.877450980392155,28.733010510175937,7.280109889280518,3.970291913552122,21.625993436098682,53.0
2020-07-23,72,2020,7,23,3,0,53.0,26.0,53.714285714285715,27.890944084142486,49.985365853658536,28.704115652292806,8.48528137423857,4.276666119016055,27.146763970363896,48.285714285714285
2020-07-24,26,2020,7,24,4,0,72.0,53.0,49.42857142857143,29.7257303967295,49.86893203883495,28.682744125365907,5.0990195135927845,3.258096538021482,12.568288098704269,53.714285714285715
2020-07-25,10,2020,7,25,5,0,26.0,72.0,37.0,24.193663082165394,49.67632850241546,28.74691321628077,3.1622776601683795,2.302585092994046,5.737509901084006,49.42857142857143
2020-07-26,70,2020,7,26,6,0,10.0,26.0,38.57142857142857,26.13973439585249,49.77403846153846,28.711994817740766,8.366600265340756,4.248495242049359,26.588223710483256,37.0
2020-07-27,35,2020,7,27,0,0,70.0,10.0,41.714285714285715,23.767725215189646,49.70334928229665,28.66111742744716,5.916079783099616,3.5553480614894135,15.809365846684306,38.57142857142857
2020-07-28,14,2020,7,28,1,0,35.0,70.0,40.0,25.462390565956937,49.53333333333333,28.698420898047114,3.7416573867739413,2.6390573296152584,7.642571437102055,41.714285714285715
2020-07-29,22,2020,7,29,2,0,14.0,35.0,35.57142857142857,25.520300043018956,49.40284360189573,28.69268683113711,4.69041575982343,3.091042453358316,11.02220220616371,40.0
2020-07-30,7,2020,7,30,3,0,22.0,14.0,26.285714285714285,21.577104267519932,49.20283018867924,28.77237668665061,2.6457513110645907,1.9459101490553132,4.153044884881179,35.57142857142857
2020-07-31,39,2020,7,31,4,0,7.0,22.0,28.142857142857142,22.10149747135223,49.15492957746479,28.71294883451226,6.244997998398398,3.6635616461296463,17.16725613405588,26.285714285714285
2020-08-01,70,2020,8,1,5,0,39.0,7.0,36.714285714285715,25.296338903184413,49.25233644859813,28.68088744049831,8.366600265340756,4.248495242049359,26.588223710483256,28.142857142857142
2020-08-02,75,2020,8,2,6,0,70.0,39.0,37.42857142857143,26.437707558568317,49.372093023255815,28.667627429231263,8.660254037844387,4.31748811353631,27.975954857853782,36.714285714285715
2020-08-03,8,2020,8,3,0,0,75.0,70.0,33.57142857142857,28.72198427950931,49.18055555555556,28.73907948982501,2.8284271247461903,2.0794415416798357,4.70039718811372,37.42857142857143
2020-08-04,9,2020,8,4,1,0,8.0,75.0,32.857142857142854,29.34523568047897,48.995391705069125,28.801925362573023,3.0,2.1972245773362196,5.227594125809368,33.57142857142857
2020-08-05,93,2020,8,5,2,0,9.0,8.0,43.0,36.39139092331225,49.19724770642202,28.889629344008743,9.643650760992955,4.532599493153256,32.759661719159105,32.857142857142854
2020-08-06,1,2020,8,6,3,0,93.0,9.0,42.142857142857146,37.43629509548442,48.97716894977169,29.006712750826136,1.0,0.0,0.0,43.0
2020-08-07,20,2020,8,7,4,0,1.0,93.0,39.42857142857143,38.37906175185085,48.845454545454544,29.00627750152786,4.47213595499958,2.995732273553991,10.217888583454242,42.142857142857146
2020-08-08,86,2020,8,8,5,0,20.0,1.0,41.714285714285715,40.897083374874406,49.01357466063349,29.047997840253206,9.273618495495704,4.454347296253507,30.935486909327075,39.42857142857143
2020-08-09,16,2020,8,9,6,0,86.0,20.0,33.285714285714285,38.92605933353766,48.86486486486486,29.066778002830286,4.0,2.772588722239781,8.532212897907703,41.714285714285715
2020-08-10,69,2020,8,10,0,0,16.0,86.0,42.0,39.14928692411481,48.955156950672645,29.032565713948102,8.306623862918075,4.23410650459726,26.307166048713587,33.285714285714285
2020-08-11,100,2020,8,11,1,0,69.0,16.0,55.0,41.40853374205211,49.183035714285715,29.16748416382786,10.0,4.605170185988092,34.54316460556474,42.0
2020-08-12,37,2020,8,12,2,0,100.0,69.0,47.0,38.12260921465546,49.12888888888889,29.113636825486935,6.082762530298219,3.6109179126442243,16.49380506785418,55.0
2020-08-13,79,2020,8,13,3,0,37.0,100.0,58.142857142857146,33.56301819676222,49.26106194690266,29.116745647298544,8.888194417315589,4.3694478524670215,29.066276791445834,47.0
2020-08-14,6,2020,8,14,4,0,79.0,37.0,56.142857142857146,36.50309836816858,49.070484581497794,29.19380406493544,2.449489742783178,1.791759469228055,3.581689877249706,58.142857142857146
2020-08-15,31,2020,8,15,5,0,6.0,79.0,48.285714285714285,34.88893943985824,48.99122807017544,29.154002638588725,5.5677643628300215,3.4339872044851463,14.404112178171808,56.142857142857146
2020-08-16,24,2020,8,16,6,0,31.0,6.0,49.42857142857143,33.76811683060983,48.88209606986899,29.136838125268472,4.898979485566356,3.1780538303479458,11.804896256618658,48.285714285714285
2020-08-17,9,2020,8,17,0,0,24.0,31.0,40.857142857142854,35.540721111745285,48.708695652173915,29.191842687880374,3.0,2.1972245773362196,5.227594125809368,49.42857142857143
2020-08-18,81,2020,8,18,1,0,9.0,24.0,38.142857142857146,30.66174908812047,48.84848484848485,29.205694573497503,9.0,4.394449154672439,29.605219874495116,40.857142857142854
2020-08-19,68,2020,8,19,2,0,81.0,9.0,42.57142857142857,32.64382097149547,48.93103448275862,29.16952217698188,8.246211251235321,4.219507705176107,26.02488677335457,38.142857142857146
2020-08-20,12,2020,8,20,3,0,68.0,81.0,33.0,29.88868236194651,48.772532188841204,29.206971313399837,3.4641016151377544,2.4849066497880004,6.713917075686249,42.57142857142857
2020-08-21,60,2020,8,21,4,0,12.0,68.0,40.714285714285715,28.703741252748948,48.82051282051282,29.153468535199753,7.745966692414834,4.0943445622221,23.71968747311681,33.0
2020-08-22,69,2020,8,22,5,0,60.0,12.0,46.142857142857146,30.118812346154318,48.90638297872341,29.12087544071945,8.306623862918075,4.23410650459726,26.307166048713587,40.714285714285715
2020-08-23,23,2020,8,23,6,0,69.0,60.0,46.0,30.24345659257002,48.79661016949152,29.107740967049164,4.795831523312719,3.1354942159291497,11.416095964269688,46.142857142857146
2020-08-24,60,2020,8,24,0,0,23.0,69.0,53.285714285714285,25.636655305208915,48.84388185654009,29.05512175368701,7.745966692414834,4.0943445622221,23.71968747311681,46.0
2020-08-25,27,2020,8,25,1,0,60.0,23.0,45.57142857142857,23.97816467022406,48.752100840336134,29.028312525141704,5.196152422706632,3.295836866004329,12.943355928332041,53.285714285714285
2020-08-26,72,2020,8,26,2,0,27.0,60.0,46.142857142857146,24.64026901522907,48.84937238493724,29.006271229043687,8.48528137423857,4.276666119016055,27.146763970363896,45.57142857142857
2020-08-27,93,2020,8,27,3,0,72.0,27.0,57.714285714285715,24.951381295860763,49.03333333333333,29.08548454876661,9.643650760992955,4.532599493153256,32.759661719159105,46.142857142857146
2020-08-28,95,2020,8,28,4,0,93.0,72.0,62.714285714285715,28.709547109595746,49.22406639004149,29.17546774938791,9.746794344808963,4.553876891600541,33.273212223215026,57.714285714285715
2020-08-29,16,2020,8,29,5,0,95.0,93.0,55.142857142857146,33.38377136388566,49.086776859504134,29.193102812289805,4.0,2.772588722239781,8.532212897907703,62.714285714285715
2020-08-30,44,2020,8,30,6,0,16.0,95.0,58.142857142857146,30.862212987344122,49.065843621399175,29.134551532222172,6.6332495807108,3.784189633918261,18.80738634281977,55.142857142857146
2020-08-31,24,2020,8,31,0,0,44.0,16.0,53.0,33.3966066140459,48.96311475409836,29.118790903367195,4.898979485566356,3.1780538303479458,11.804896256618658,58.142857142857146
2020-09-01,52,2020,9,1,1,0,24.0,44.0,56.57142857142857,31.431709800015376,48.97551020408163,29.059707687907974,7.211102550927978,3.9512437185814275,21.320323812613204,53.0
2020-09-02,67,2020,9,2,2,0,52.0,24.0,55.857142857142854,31.07747614928737,49.048780487804876,29.023102313406724,8.18535277187245,4.204692619390966,25.74136249046835,56.57142857142857
2020-09-03,83,2020,9,3,3,0,67.0,52.0,54.42857142857143,29.262360025905558,49.18623481781376,29.04450140357095,9.1104335791443,4.418840607796598,30.14019503776326,55.857142857142854
2020-09-04,1,2020,9,4,4,0,83.0,67.0,41.0,29.108990592827727,48.99193548387097,29.14670305665366,1.0,0.0,0.0,54.42857142857143
2020-09-05,87,2020,9,5,5,0,1.0,83.0,51.142857142857146,31.237950057734658,49.144578313253014,29.187436204304316,9.327379053088816,4.465908118654584,31.198730135157767,41.0
2020-09-06,37,2020,9,6,6,0,87.0,1.0,50.142857142857146,31.61449336105501,49.096,29.138892984074555,6.082762530298219,3.6109179126442243,16.49380506785418,51.142857142857146
2020-09-07,16,2020,9,7,0,0,37.0,87.0,49.0,32.83798613394759,48.96414342629482,29.15549192113463,4.0,2.772588722239781,8.532212897907703,50.142857142857146
2020-09-08,53,2020,9,8,1,0,16.0,37.0,49.142857142857146,32.855382975643295,48.98015873015873,29.098465943988,7.280109889280518,3.970291913552122,21.625993436098682,49.0
2020-09-09,17,2020,9,9,2,0,53.0,16.0,42.0,33.74907406137241,48.85375494071146,29.110189464957784,4.123105625617661,2.833213344056216,8.96442708485293,49.142857142857146
2020-09-10,38,2020,9,10,3,0,17.0,53.0,35.57142857142857,28.518164637397575,48.811023622047244,29.060583381238885,6.164414002968976,3.6375861597263857,16.831856607803964,42.0
